43,missed,home,home,1,Loss,cincinnati-bearcats,ohio-state-buckeyes,2,RashawnFredericks,90.22222222222223,94.0,Three,None,None,401082547
44,missed,home,home,1,Loss,cincinnati-bearcats,ohio-state-buckeyes,2,JarronCumberland,71.33333333333333,82.0,Three,None,None,401082547
45,missed,home,home,1,Loss,cincinnati-bearcats,ohio-state-buckeyes,2,CaneBroome,76.88888888888889,68.0,Jumper,None,None,401082547
46,missed,home,home,1,Loss,cincinnati-bearcats,ohio-state-buckeyes,2,NysierBrooks,91.33333333333333,54.0,Layup,None,None,401082547
47,made,home,home,1,Loss,cincinnati-bearcats,ohio-state-buckeyes,2,TreScott,73.55555555555556,82.0,Three,Assist,JustinJenifer,401082547
48,made,home,home,1,Loss,cincinnati-bearcats,ohio-state-buckeyes,2,JarronCumberland,80.22222222222223,24.0,Jumper,Assist,JustinJenifer,401082547
49,missed,home,home,1,Loss,cincinnati-bearcats,ohio-state-buckeyes,2,JarronCumberland,70.22222222222223,78.0,Three,None,None,401082547
50,missed,home,home,1,Loss,cincinnati-bearcats,ohio-state-buckeyes,2,JarronCumberland,76.88888888888889,66.0,Jumper,None,None,401082547
53,made,home,home,1,Loss,cincinnati-bearcats,ohio-state-buckeyes,2,JarronCumberland,91.33333333333333,44.0,Layup,Assist,JustinJenifer,401082547
56,missed,home,home,1,Loss,cincinnati-bearcats,ohio-state-buckeyes,2,JarronCumberland,91.33333333333333,54.0,Layup,None,None,401082547
57,missed,home,home,1,Loss,cincinnati-bearcats,ohio-state-buckeyes,2,JustinJenifer,73.55555555555556,82.0,Three,None,None,401082547
58,missed,home,home,1,Loss,cincinnati-bearcats,ohio-state-buckeyes,2,NysierBrooks,90.22222222222223,52.0,Dunk,None,None,401082547
59,missed,home,home,1,Loss,cincinnati-bearcats,ohio-state-buckeyes,2,LoganJohnson,89.11111111111111,66.0,Jumper,None,None,401082547
62,missed,home,home,1,Loss,cincinnati-bearcats,ohio-state-buckeyes,2,LoganJohnson,75.77777777777777,20.0,Three,None,None,401082547
63,missed,home,home,1,Loss,cincinnati-bearcats,ohio-state-buckeyes,2,KeithWilliams,71.33333333333333,80.0,Three,None,None,401082547
64,made,home,home,1,Loss,cincinnati-bearcats,ohio-state-buckeyes,2,TrevorMoore,92.44444444444444,44.0,Layup,Assist,JarronCumberland,401082547
66,missed,home,home,1,Loss,cincinnati-bearcats,ohio-state-buckeyes,2,CaneBroome,94.66666666666667,44.0,Layup,None,None,401082547
67,missed,home,home,1,Loss,cincinnati-bearcats,ohio-state-buckeyes,2,JarronCumberland,91.33333333333333,56.00000000000001,Layup,None,None,401082547
68,made,home,home,1,Loss,cincinnati-bearcats,ohio-state-buckeyes,2,JarronCumberland,75.77777777777777,18.0,Three,None,None,401082547
71,made,home,home,1,Loss,cincinnati-bearcats,ohio-state-buckeyes,2,JarronCumberland,72.44444444444444,78.0,Three,Assist,JustinJenifer,401082547
72,made,home,home,1,Loss,cincinnati-bearcats,ohio-state-buckeyes,2,JustinJenifer,91.33333333333333,44.0,Layup,None,None,401082547
73,made,home,home,1,Loss,cincinnati-bearcats,ohio-state-buckeyes,2,TreScott,91.33333333333333,44.0,Dunk,Assist,JustinJenifer,401082547
74,made,home,home,1,Loss,cincinnati-bearcats,ohio-state-buckeyes,2,NysierBrooks,91.33333333333333,57.99999999999999,Layup,Assist,JarronCumberland,401082547
77,made,home,home,1,Loss,cincinnati-bearcats,ohio-state-buckeyes,2,JarronCumberland,85.77777777777777,34.0,Jumper,None,None,401082547
78,missed,home,home,1,Loss,cincinnati-bearcats,ohio-state-buckeyes,2,TrevorMoore,82.44444444444444,6.0,Three,None,None,401082547
79,missed,home,home,1,Loss,cincinnati-bearcats,ohio-state-buckeyes,2,JustinJenifer,92.44444444444444,44.0,Layup,None,None,401082547
80,made,home,home,1,Loss,cincinnati-bearcats,ohio-state-buckeyes,2,JarronCumberland,70.22222222222223,76.0,Three,Assist,TreScott,401082547
81,missed,home,home,1,Loss,cincinnati-bearcats,ohio-state-buckeyes,2,TrevorMoore,91.33333333333333,52.0,Layup,None,None,401082547
82,missed,home,home,1,Loss,cincinnati-bearcats,ohio-state-buckeyes,2,JarronCumberland,63.55555555555556,46.0,Three,None,None,401082547
0,missed,away,away,1,Win,ohio-state-buckeyes,cincinnati-bearcats,1,LutherMuhammad,10.0,42.00000000000001,Jumper,None,None,401082547
1,missed,away,away,1,Win,ohio-state-buckeyes,cincinnati-bearcats,1,LutherMuhammad,22.22222222222222,62.0,Jumper,None,None,401082547
2,missed,away,away,1,Win,ohio-state-buckeyes,cincinnati-bearcats,1,AndreWesson,6.666666666666667,54.0,Layup,None,None,401082547
3,missed,away,away,1,Win,ohio-state-buckeyes,cincinnati-bearcats,1,KalebWesson,28.888888888888886,26.0,Three,None,None,401082547
4,missed,away,away,1,Win,ohio-state-buckeyes,cincinnati-bearcats,1,KeyshawnWoods,6.666666666666667,28.0,Jumper,None,None,401082547
5,made,away,away,1,Win,ohio-state-buckeyes,cincinnati-bearcats,1,KalebWesson,5.555555555555555,50.0,TipIn,None,None,401082547
6,missed,away,away,1,Win,ohio-state-buckeyes,cincinnati-bearcats,1,CJJackson,25.555555555555554,18.0,Three,None,None,401082547
7,missed,away,away,1,Win,ohio-state-buckeyes,cincinnati-bearcats,1,KeyshawnWoods,5.555555555555555,6.0,Three,None,None,401082547
8,made,away,away,1,Win,ohio-state-buckeyes,cincinnati-bearcats,1,KeyshawnWoods,20.0,28.0,Jumper,None,None,401082547
